Customer ID,Food Quality,Hygiene,Service,Value for Money,Staff Behavior,Ambience,Cleanliness,Waiting Time,Billing Experience,Product Availability,Ease of Access,Customer Support,Menu Variety,Online Services
1688,Neutral,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied
1689,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied
1690,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied
1691,Neutral,Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied
1692,Neutral,Dissatisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied
1693,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied
1694,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied
1695,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied
1696,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied
1697,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Neutral
1698,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral
1699,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied
1700,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied
1701,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1702,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral
1703,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Satisfied
1704,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral
1705,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Neutral,Dissatisfied,Highly Satisfied
1706,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied
1707,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1708,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied
1709,Highly Satisfied,Neutral,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied
1710,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied
1711,Highly Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied
1712,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied
1713,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1714,Satisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied
1715,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied
1716,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Satisfied,Dissatisfied
1717,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral
1718,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Neutral,Neutral
1719,Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied
1720,Neutral,Neutral,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral
1721,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied
1722,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied
1723,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied
1724,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied
1725,Dissatisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied
1726,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied
1727,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Neutral,Neutral
1728,Neutral,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral
1729,Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied
1730,Neutral,Neutral,Neutral,Satisfied,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied
1731,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral
1732,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Neutral
1733,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Neutral
1734,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1735,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral
1736,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied
1737,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied
1738,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral
1739,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1740,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied
1741,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied
1742,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied
1743,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral
1744,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied
1745,Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied
1746,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied
1747,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1748,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Neutral
1749,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Neutral,Satisfied
1750,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied
1751,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Dissatisfied
1752,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1753,Neutral,Dissatisfied,Neutral,Neutral,Neutral,Dissatisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral
1754,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Neutral
1755,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Highly Satisfied
1756,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1757,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied
1758,Satisfied,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied
1759,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1760,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied
1761,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1762,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied
1763,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied
1764,Neutral,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied
1765,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral
1766,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral
1767,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied
1768,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral
1769,Neutral,Satisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral
1770,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral
1771,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Satisfied,Neutral
1772,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1773,Neutral,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Dissatisfied
1774,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied
1775,Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1776,Dissatisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied
1777,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied
1778,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral
1779,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied
1780,Highly Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied
1781,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral
1782,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied
1783,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1784,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Neutral
1785,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Satisfied
1786,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied
1787,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied
1788,Neutral,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied
1789,Highly Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Satisfied
1790,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied
1791,Dissatisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied
1792,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral
1793,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1794,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral
1795,Neutral,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied
1796,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied
1797,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied
1798,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied
1799,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Neutral,Dissatisfied
1800,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1801,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied
1802,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Satisfied
1803,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied
1804,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied
1805,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied
1806,Neutral,Neutral,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Neutral
1807,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Satisfied
1808,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied
1809,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1810,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Neutral
1811,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral
1812,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied
1813,Neutral,Satisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied
1814,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1815,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Satisfied
1816,Neutral,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1817,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied
1818,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied
1819,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Satisfied,Dissatisfied
1820,Neutral,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied
1821,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Satisfied,Satisfied
1822,Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1823,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral
1824,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied
1825,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied
